short_name,id,conversation,flow_id,timestamp,content,answer_type,failed,author,embeddings
stjohns,707,328,F280284588200RUPOHY,2025-01-30T15:05:46.850000Z,student,,False,USER,[]
stjohns,710,329,F133404909506SFL5PB,2025-01-30T15:06:03.426000Z,"St. John's University offers a wide variety of undergraduate and graduate programs across many different schools and colleges.  To find the specific courses offered, I recommend visiting the university's official website and using their course catalog search tool.  This will allow you to browse courses by subject, department, or keyword.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,728,338,F280284591462ULZYNZ,2025-01-30T15:07:44.449000Z,"St. John's University offers a variety of study abroad programs for students to explore different cultures and expand their academic horizons.  To learn more about specific programs, eligibility requirements, and application processes, I recommend visiting the university's Office of International Programs website or contacting them directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,757,353,F280284595882W50HSB,2025-01-30T15:10:20.412000Z,when is open house,,False,USER,[]
stjohns,898,423,F622421853218W2HEE1,2025-01-30T15:23:58.146000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,901,425,F15526718375250GPTNL,2025-01-30T15:24:13.846000Z,good evening my name is blake blackwell,,False,USER,[]
stjohns,921,435,F622421856192H1UWEL,2025-01-30T15:26:07.390000Z,mens basketball schedule,,False,USER,[]
stjohns,933,441,F1552671838704WWYBT4,2025-01-30T15:26:44.187000Z,do you have a nursing program,,False,USER,[]
stjohns,937,443,F10621213765873GMMKK,2025-01-30T15:27:12.810000Z,residence life,,False,USER,[]
stjohns,954,451,F133405008728NH00RJ,2025-01-30T15:28:39.307000Z,"I do not have access to a real-time parking map for St. John's University.  To find parking information, I suggest checking the university's official website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,967,458,F280284648511XLRDA0,2025-01-30T15:29:44.308000Z,unlocking account,,False,USER,[]
stjohns,976,462,F133405010825JAW4I3,2025-01-30T15:30:39.505000Z,"I do not have access to that information.  To find alumni email addresses, you may want to check the St. John's University alumni directory online or contact the alumni relations office directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,989,469,F280284651172RHDSEZ,2025-01-30T15:32:15.170000Z,live,,False,USER,[]
stjohns,997,473,F622421873253TNRVRW,2025-01-30T15:33:27.750000Z,is the gym open today,,False,USER,[]
stjohns,1017,483,F133405025045I00JKP,2025-01-30T15:35:56.696000Z,i forgot my security question,,False,USER,[]
stjohns,1027,488,F622421880893VFDCPQ,2025-01-30T15:37:06.809000Z,hi there,,False,USER,[]
stjohns,1055,502,F133405030025SPEW2E,2025-01-30T15:39:30.013000Z,final exam schedule,,False,USER,[]
stjohns,1058,503,F1062121444431OFXKEX,2025-01-30T15:39:42.990000Z,That's helpful to know!  Is there anything I can assist you with regarding St. John's University?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1065,507,F1552671844619LFQCQH,2025-01-30T15:40:19.914000Z,graduation,,False,USER,[]
stjohns,1092,520,F1552671845625VVNLGS,2025-01-30T15:42:24.697000Z,"I do not have access to your student ID.  To obtain your student ID, you should contact the St. John's University Registrar's office.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1423,661,F1162477231774JMFL1B,2025-02-05T21:31:08.946000Z,Directory,,False,USER,[]
stjohns,304,126,F106295766216122XF4Q,2025-01-29T20:29:29.033000Z,"St. John's University offers a Doctor of Pharmacy (PharmD) program.  It's a rigorous program designed to prepare students for careers as pharmacists.  For specific details about curriculum, admission requirements, and other program specifics, I recommend checking the university's website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,312,130,F572365178098DG0R40,2025-01-29T20:30:06.526000Z,Good morning!  Is there anything I can help you with today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,464,206,F280284565630QGX3L0,2025-01-30T14:41:44.172000Z,"I do not have access to specific dates or details for open houses at St. John's University.  To find information about upcoming open houses, I suggest checking the university's official website or contacting the admissions office directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,471,210,F280284565898QXE3LZ,2025-01-30T14:42:21.520000Z,can international students receive an application fee waiver,,False,USER,[]
stjohns,475,212,F10621211086481GN13C,2025-01-30T14:42:40.774000Z,employee directory,,False,USER,[]
stjohns,478,213,F280284566170IFUBW1,2025-01-30T14:42:51.364000Z,"St. John's University has a library with various resources available to students, faculty, and staff.  To find specific information about its hours, locations, services, and resources, I suggest checking the university's website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,486,217,F622421751270S5Z4I0,2025-01-30T14:43:29.789000Z,"To find out how to pay for your dual enrollment classes at St. John's University, I suggest checking the university's website for information on tuition and fees, payment methods, and financial aid options.  You can also contact the Bursar's office or the Financial Aid office directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,517,233,F622421754183B00WSR,2025-01-30T14:46:22.991000Z,how do i drop a class,,False,USER,[]
stjohns,530,239,F622421757903NB55AN,2025-01-30T14:47:57.820000Z,Welcome to St. John's University!  Is there anything I can help you with today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,659,304,F133404900479BYHIMV,2025-01-30T15:00:06.718000Z,how much is the tuition,,False,USER,[]
stjohns,683,316,F1552671828298OY1IPX,2025-01-30T15:02:45.125000Z,where is st johns located,,False,USER,[]
stjohns,686,317,F622421830036O4Q1YC,2025-01-30T15:03:01.031000Z,"St. John's University's academic calendar is available online through the university's website.  You can find it by searching ""St. John's University Academic Calendar"" on your preferred search engine.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,693,321,F622421830585QHPY4B,2025-01-30T15:03:55.634000Z,thank you so much,,False,USER,[]
stjohns,706,327,F622421832960ZLSUPZ,2025-01-30T15:05:31.502000Z,"To contact someone at St. John's University, you will need to specify who you are trying to reach.  Do you want to contact your professor, academic advisor, the registrar's office, or someone else?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,717,333,F15526718299045MC15N,2025-01-30T15:06:47.401000Z,okay thank you,,False,USER,[]
stjohns,730,339,F15526718303255XKLGZ,2025-01-30T15:07:53.855000Z,"The current chancellor of St. John's University is Dr. Conrado Gempesaw, III.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,739,344,F280284594712YQAOZG,2025-01-30T15:08:48.084000Z,can you provide a map,,False,USER,[]
stjohns,742,345,F622421840917TBGXKT,2025-01-30T15:08:58.648000Z,"To apply to St. John's University, you should visit the university's admissions website.  There you will find information on the application process, deadlines, required materials, and contact information for any questions you may have.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,899,424,F280284643222YPX2JE,2025-01-30T15:24:23.232000Z,autism workshop,,False,USER,[]
stjohns,920,434,F280284644542LRDF0Y,2025-01-30T15:25:49.278000Z,Congratulations on being a senior!  Is there anything I can help you with today regarding your studies at St. John's University?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,936,442,F133405001186GBXE2C,2025-01-30T15:27:04.120000Z,"I do not have access to your housing deposit information.  To inquire about your housing deposit, you should contact the St. John's University Housing office.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,941,445,F622421857030UNSQFC,2025-01-30T15:27:32.343000Z,when is common hour,,False,USER,[]
stjohns,948,448,F133405007785YKSCZ1,2025-01-30T15:28:09.550000Z,I do not have access to that information.  You may be able to find the final exam schedule on the St. John's University website's academic calendar or by contacting your academic advisor.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1000,474,F1062121409456AH0HJG,2025-01-30T15:33:43.498000Z,"St. John's University's application portal can be accessed through the university's main website.  I don't have the exact URL, but searching ""St. John's University application"" on a search engine should lead you directly to it.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1056,502,F133405030026YKIYZE,2025-01-30T15:39:31.013000Z,backend call: Upcoming Assessment,VERIFIED,False,CHATBOT,[]
stjohns,1219,583,F622421984288MPTSCY,2025-01-30T15:55:00.810000Z,Please contact the St. John's University Helpdesk for assistance with account access.  They can help troubleshoot the issue.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1221,585,F280284793407PSFHFY,2025-01-30T15:55:19.452000Z,public safety number,,False,USER,[]
stjohns,1295,622,F280284801660L4VXDP,2025-01-30T16:01:47.812000Z,how much are summer classes,,False,USER,[]
stjohns,1303,626,F1552671854438RZLRIE,2025-01-30T16:02:48.395000Z,how do i get a time ticket,,False,USER,[]
stjohns,1362,655,F1017128783671GX1U4Z,2025-01-30T18:30:41.448000Z,"I am sorry, but I do not have access to your high school transcript.  My access is limited to St. John's University student information.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1394,657,F492185627443HPYM1E,2025-02-03T17:45:22.565000Z,Hi there!  I'd be happy to answer your questions about St. John's University to the best of my ability.  Just ask away!,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1397,657,F492185628070VJKESV,2025-02-03T17:46:21.826000Z,What if the professor does not reply to my emails?,,False,USER,[]
stjohns,1424,661,F11624772317755S5HJW,2025-02-05T21:31:09.946000Z,"I do not have access to a St. John's University directory.  To find contact information for faculty, staff, or departments, I suggest checking the official St. John's University website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1444,662,F887044233716NJP5CC,2025-02-06T16:16:32.709000Z,"St. John's University offers a variety of support services for first-generation college students.  These often include mentoring programs, specialized advising, and workshops focused on navigating the college experience.  Specific programs and their availability may change, so I recommend checking the university's website or contacting the student support services office for the most up-to-date information.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1445,662,F887044234134XX2RVA,2025-02-06T16:16:55.583000Z,Valeria Correa,,False,USER,[]
stjohns,305,127,F572365177688ULJP1K,2025-01-29T20:29:35.701000Z,test sso,,False,USER,[]
stjohns,306,127,F572365177689BKF4QH,2025-01-29T20:29:36.701000Z,"I do not have access to St. John's University's SSO system.  I am a large language model, and my knowledge about that system is limited.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,307,128,F377639083805RBTVI1,2025-01-29T20:29:44.858000Z,class schedule,,False,USER,[]
stjohns,318,133,F1062957668875KZFQGH,2025-01-29T20:30:29.281000Z,"I am not able to provide information about medications.  If you have questions about your health or need medical advice, please consult a doctor or other qualified healthcare professional.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,330,139,F1606816438324CFNH5O,2025-01-29T20:31:15.071000Z,"I cannot directly provide you with an unofficial transcript.  To obtain an unofficial transcript, you will need to access the student portal through the St. John's University website.  The specific steps may vary depending on the portal's current design.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,473,211,F6224217507251Q2Q5W,2025-01-30T14:42:31.055000Z,orientation,,False,USER,[]
stjohns,488,218,F1253587264907RZQV4X,2025-01-30T14:43:39.187000Z,I do not have access to information regarding application fee waivers for international applicants to St. John's University.  You should check the university's admissions website for the most up-to-date details on application fees and any potential waivers.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,501,225,F280284568154J4KV1G,2025-01-30T14:44:47.950000Z,schedule,,False,USER,[]
stjohns,661,305,F1552671827290BYMOFI,2025-01-30T15:00:16.504000Z,visit,,False,USER,[]
stjohns,664,307,F622421822448QRU3TN,2025-01-30T15:00:26.767000Z,employment,,False,USER,[]
stjohns,668,308,F1552671827604W14051,2025-01-30T15:00:51.270000Z,"St. John's University offers a variety of meal plans to suit different needs and budgets.  More information can be found on the university's website, usually within the Student Life or Housing sections.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,671,310,F125358733839944D5VY,2025-01-30T15:01:09.381000Z,cant log in,,False,USER,[]
stjohns,696,322,F1062121217675OQOURY,2025-01-30T15:04:12.259000Z,"I do not have access to current tuition information for St. John's University.  You can find the most up-to-date tuition rates on the university's website, usually within the admissions or financial aid sections.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,701,325,F622421832667JRKYRP,2025-01-30T15:04:57.542000Z,unlock my account,,False,USER,[]
stjohns,702,325,F622421832668M2LBM5,2025-01-30T15:04:58.542000Z,"To unlock your account, please contact the St. John's University Helpdesk.  I cannot assist with account unlocks directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,708,328,F280284588201ISP2FO,2025-01-30T15:05:47.850000Z,I am a chatbot assistant for St. John's University students.  How can I help you today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,902,425,F1552671837526YQ53WH,2025-01-30T15:24:14.846000Z,"Good evening, Blake Blackwell.  Is there anything I can help you with today?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,908,428,F2802846434943QPOSH,2025-01-30T15:24:52.419000Z,"I do not have access to DegreeWorks.  To get information about your degree progress, you should contact your academic advisor.  To find their contact information, you can use the student portal.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,953,450,F622421857594YNNAMZ,2025-01-30T15:28:28.645000Z,"I do not have access to specific information about medical forms at St. John's University.  To obtain information about medical forms, you should contact the university's health services department directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,959,454,F622421857868SGY3WD,2025-01-30T15:28:56.776000Z,application fee,,False,USER,[]
stjohns,963,456,F622421858311AMPNTA,2025-01-30T15:29:24.976000Z,how do i pay my bill,,False,USER,[]
stjohns,968,459,F15526718401045KW2RM,2025-01-30T15:29:53.403000Z,live person,,False,USER,[]
stjohns,974,461,F280284648933K152UC,2025-01-30T15:30:20.589000Z,How can I help you today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1007,478,F1062121413134N4YKN3,2025-01-30T15:34:43.404000Z,do i have to live on campus my first year,,False,USER,[]
stjohns,1059,504,F280284673774GD13RV,2025-01-30T15:39:51.355000Z,mailroom hours,,False,USER,[]
stjohns,1064,506,F12535874659002TCG2V,2025-01-30T15:40:11.702000Z,"St. John's University offers a wide variety of majors across its various colleges and schools.  To get a complete and up-to-date list, I recommend visiting the St. John's University website and exploring the academic programs offered by each college.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1135,542,F622421911092FV0JIC,2025-01-30T15:46:30.342000Z,where can i view my schedule,,False,USER,[]
stjohns,1158,553,F133405068362ZILICV,2025-01-30T15:49:32.535000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1178,563,F280284736591HL2KSO,2025-01-30T15:51:49.446000Z,I do not have access to current application fee information for St. John's University.  You should check the university's admissions website for the most up-to-date details.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1181,565,F133405071778MCR11I,2025-01-30T15:51:57.837000Z,open house information,,False,USER,[]
stjohns,1185,567,F133405072215F5D0QU,2025-01-30T15:52:26.603000Z,when does the spring semester starts,,False,USER,[]
stjohns,1220,584,F133405088559HYC04N,2025-01-30T15:55:10.370000Z,"I do not have access to a comprehensive, up-to-the-minute events calendar for St. John's University.  To find out about university events, I suggest checking the official St. John's University website.  Their student portal or news section should have a calendar or listing of upcoming events.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1226,587,F13340509156553ILXZ,2025-01-30T15:55:39.575000Z,"St. John's University offers various student employment opportunities.  To find out more about available positions and the application process, I recommend checking the university's student employment website or contacting the Student Employment office directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1229,589,F133405091845WDRMRN,2025-01-30T15:55:57.170000Z,readmit,,False,USER,[]
stjohns,1243,596,F133405094325BTLSQW,2025-01-30T15:57:03.250000Z,for the class of 2024,,False,USER,[]
stjohns,1363,655,F101712878394105TK0R,2025-01-30T18:31:06.164000Z,Can you tell me my gpa from last semester?,,False,USER,[]
stjohns,1395,657,F492185627719IDQQ42,2025-02-03T17:45:43.880000Z,"I'm attempting to take a class that is full but a lot of the student's dont show up, would I be able to take their spot?",,False,USER,[]
stjohns,1425,661,F1162477233007S4BZPK,2025-02-05T21:31:33.525000Z,Directory,,False,USER,[]
stjohns,1446,662,F887044234135Q3LUOJ,2025-02-06T16:16:56.583000Z,"I do not have access to personal student information.  To access your student information, please use the St. John's University student portal.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,310,129,F1062957665582NMAMYN,2025-01-29T20:29:59.064000Z,"To apply to St. John's University, please visit the university's admissions website.  The specific application process and requirements will vary depending on whether you are applying for undergraduate or graduate programs.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,319,134,F572365178532QAFGXQ,2025-01-29T20:30:36.247000Z,when is commencement,,False,USER,[]
stjohns,341,145,F572365179103URHMXH,2025-01-29T20:32:00.356000Z,make an appointment with advisor,,False,USER,[]
stjohns,344,146,F23479431178OAUQGT,2025-01-29T20:32:08.748000Z,"Okay, I understand you are an undergraduate student at St. John's University.  Is there anything specific I can help you with today?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,483,216,F280284566438XH5UKS,2025-01-30T14:43:18.871000Z,log in,,False,USER,[]
stjohns,503,226,F622421753209XNNC1Y,2025-01-30T14:45:02.371000Z,ok thanks,,False,USER,[]
stjohns,513,231,F622421753771FGOEJS,2025-01-30T14:45:57.268000Z,apply,,False,USER,[]
stjohns,522,235,F622421755196PWAKVE,2025-01-30T14:46:56.204000Z,"I am not able to provide information about medications.  If you have questions about your health or need medical advice, please consult a doctor or other qualified healthcare professional.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,525,237,F6224217576090AM5VS,2025-01-30T14:47:25.787000Z,tour,,False,USER,[]
stjohns,531,240,F280284574026C1D2Y1,2025-01-30T14:48:13.252000Z,how do i change my major,,False,USER,[]
stjohns,666,307,F622421822449E2GHUC,2025-01-30T15:00:27.767000Z,"St. John's University offers a variety of resources to help students with employment, including career counseling, job postings, and internship opportunities.  For specific information on these resources, I recommend checking the university's career services website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,904,426,F133404999554GQZW1X,2025-01-30T15:24:33.521000Z,"I do not have an age.  I am a large language model, trained by Google.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,919,434,F280284644541TN5GOR,2025-01-30T15:25:48.278000Z,i am a senior this year,,False,USER,[]
stjohns,940,444,F1552671838986MP0IAV,2025-01-30T15:27:24.058000Z,"I do not have access to your personal information, including your username.  To retrieve your username, you should contact the St. John's University IT Help Desk.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,987,468,F1334050117111NDD1H,2025-01-30T15:32:00.137000Z,ty,,False,USER,[]
stjohns,992,470,F622421861300Y5UFX5,2025-01-30T15:32:34.644000Z,"The D'Angelo Library is located on the St. John's University Queens campus.  For specific directions and building information, I recommend checking the St. John's University website's campus map.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1002,475,F1334050130302SWHPK,2025-01-30T15:33:56.324000Z,"St. John's University offers tutoring services through various academic support programs.  To find out how to sign up, I recommend checking the university's website for the specific tutoring program relevant to your subject or contacting your academic advisor.  They can provide you with the most up-to-date information and registration procedures.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1003,476,F1062121411222GD1ABK,2025-01-30T15:34:12.400000Z,something else,,False,USER,[]
stjohns,1011,479,F133405014161H4PHLI,2025-01-30T15:34:59.478000Z,"St. John's University offers PhD programs in a variety of fields.  To find out more about specific PhD programs, you'll need to visit the university's website and explore the graduate programs offered by each department.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1018,483,F133405025046AOUCQK,2025-01-30T15:35:57.696000Z,I cannot assist with resetting your security question.  Please contact the St. John's University IT Help Desk for assistance.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1068,508,F622421895536YNFX2W,2025-01-30T15:40:39.808000Z,Okay. Is there anything else I can help you with today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1222,585,F280284793408XCH4QQ,2025-01-30T15:55:20.452000Z,"I do not have access to that information.  For emergencies, please dial 911.  For non-emergencies, you may need to contact St. John's University's security department directly.  Their contact information should be available on the university's website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1233,591,F2802847938971LBLWC,2025-01-30T15:56:16.073000Z,how can i make an appointment with my dean,,False,USER,[]
stjohns,1270,609,F280284800210BAPX2X,2025-01-30T15:59:24.226000Z,"St. John's University does not use a system called ""handshake"".  Perhaps you are thinking of another university or a different platform?",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1291,620,F1552671853881RWPQKT,2025-01-30T16:01:16.796000Z,pay deposit,,False,USER,[]
stjohns,1313,631,F1334051126462QM4H1,2025-01-30T16:04:10.162000Z,when are final grades due,,False,USER,[]
stjohns,1317,633,F1253587474414EPX5BF,2025-01-30T16:04:41.492000Z,when is graduation,,False,USER,[]
stjohns,1328,638,F622421999854WOOBEV,2025-01-30T16:06:04.260000Z,I cannot directly help you reset your PIN.  Please contact the St. John's University Helpdesk for assistance.  They can guide you through the PIN reset process.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1364,655,F1017128783942TFUVAF,2025-01-30T18:31:07.164000Z,backend call: GPA,VERIFIED,False,CHATBOT,[]
stjohns,1396,657,F4921856277201FG0C5,2025-02-03T17:45:44.880000Z,"That depends on the specific class and the professor's policies.  Some professors may allow students to add a course after the initial deadline if there are open seats, while others may not.  It's best to contact the professor directly to inquire about the possibility of adding the course.  You can also check with the department's administrative staff for their policies on late adds.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1426,661,F1162477233008R3ATMM,2025-02-05T21:31:34.525000Z,"I do not have access to a St. John's University directory.  To find contact information for faculty, staff, or departments, I suggest checking the official St. John's University website.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1447,663,F607578202604RFIDCK,2025-02-06T18:59:55.220000Z,"How does work-study funding get applied to my tuition balance, and can I use it for other expenses like textbooks or housing?",,False,USER,[]
stjohns,1452,663,F887044832003CX1AKV,2025-02-06T19:28:09.975000Z,"At St. John's University, a major is a student's primary area of study, requiring a significant number of credit hours to complete.  A minor allows students to explore a secondary area of interest, typically involving fewer credits than a major. A concentration, often within a major, provides a more focused path of study within that major, allowing for specialization in a particular area.  To determine which best aligns with your career goals, I recommend scheduling an appointment with your academic advisor.  They can help you explore different options and create an academic plan that supports your career aspirations.  You can find your academic advisor's contact information through a backend call: academic advisor.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,311,130,F5723651780971N4TUW,2025-01-29T20:30:05.526000Z,good morning,,False,USER,[]
stjohns,332,140,F3776390903633TGGFJ,2025-01-29T20:31:22.897000Z,I cannot directly help you reset your password.  Please contact the St. John's University IT Help Desk for assistance.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,334,141,F1062957675461NBOVE4,2025-01-29T20:31:30.648000Z,"To register for classes at St. John's University, you'll need to log in to your student portal.  The exact steps may vary slightly depending on your specific program and year, but generally involve navigating to the registration section of the portal and following the prompts to select your courses.  If you encounter any problems, I recommend checking the university's website for detailed instructions or contacting the registrar's office for assistance.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,337,143,F3776390906360HVLDY,2025-01-29T20:31:52.717000Z,change major,,False,USER,[]
stjohns,347,148,F377639091149HSNUNA,2025-01-29T20:32:15.106000Z,ok thank you,,False,USER,[]
stjohns,509,229,F622421753496HVRNCI,2025-01-30T14:45:31.309000Z,test sso,,False,USER,[]
stjohns,516,232,F622421753902F2IMHR,2025-01-30T14:46:07.273000Z,Good morning!  How can I help you today?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,667,308,F1552671827603PK2ILT,2025-01-30T15:00:50.270000Z,meal plans,,False,USER,[]
stjohns,670,309,F622421823141MQDMGX,2025-01-30T15:01:00.812000Z,"I do not have access to student profile information.  To access your CSS profile, you will need to log in to the St. John's University student portal.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,674,311,F6224218234105VJLEI,2025-01-30T15:01:24.995000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,705,327,F622421832959AE3BYN,2025-01-30T15:05:30.502000Z,contact,,False,USER,[]
stjohns,719,334,F622421833791QMQBNK,2025-01-30T15:06:58.209000Z,course offerings,,False,USER,[]
stjohns,738,343,F133404910776VXFQL0,2025-01-30T15:08:32.054000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,907,428,F280284643493BPCUCP,2025-01-30T15:24:51.419000Z,degreeworks,,False,USER,[]
stjohns,924,436,F133405000474YGAF3W,2025-01-30T15:25:58.986000Z,"The CSS Profile is not something specific to St. John's University.  To find information on the CSS Profile, you'll need to search online using a search engine like Google, Bing, or DuckDuckGo.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,931,440,F280284645345QXUHVJ,2025-01-30T15:26:53.704000Z,view and print 1098t forms,,False,USER,[]
stjohns,942,445,F622421857031IWVFKD,2025-01-30T15:27:33.343000Z,"Common Hour at St. John's University varies by semester and program.  To find the specific Common Hour times for your program, please check your class schedule or the university academic calendar.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1071,510,F1552671844924BOP4RX,2025-01-30T15:40:48.935000Z,the big interview,,False,USER,[]
stjohns,1082,515,F62242190107610QHWP,2025-01-30T15:41:37.779000Z,"I do not have access to Degree Works.  To get information about Degree Works, I suggest contacting your academic advisor.  You can find their contact information via a backend call: academic advisor.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1097,523,F280284690862LXFC04,2025-01-30T15:42:52.474000Z,deposit refund,,False,USER,[]
stjohns,1101,525,F1253587467015YAI0A1,2025-01-30T15:43:11.339000Z,it contact,,False,USER,[]
stjohns,1112,530,F125358746758541EZUH,2025-01-30T15:44:11.566000Z,I do not have access to specific move-in dates for St. John's University.  You should check the university's housing website or contact the housing office directly for that information.,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1117,533,F1253587467888RAGDGR,2025-01-30T15:44:41.474000Z,quick question,,False,USER,[]
stjohns,1127,538,F622421910414ZS5QRI,2025-01-30T15:45:37.104000Z,what is the phone number for the registrars office,,False,USER,[]
stjohns,1225,587,F133405091564O1JESF,2025-01-30T15:55:38.575000Z,student employment,,False,USER,[]
stjohns,1241,594,F28028479416932PFVY,2025-01-30T15:56:45.388000Z,"St. John's University offers a Bachelor of Science in Nursing (BSN) program.  It's a rigorous program designed to prepare students for careers as registered nurses.  The program includes a combination of classroom learning, laboratory work, and clinical experiences in various healthcare settings.  For specific details about curriculum, admission requirements, and program structure, I recommend checking the university's website or contacting the nursing department directly.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1253,601,F133405097460T4GO1K,2025-01-30T15:57:59.532000Z,undergraduate students,,False,USER,[]
stjohns,1268,608,F1062121647611OVJSZE,2025-01-30T15:59:15.002000Z,"To sign in to St. John's University systems, you'll typically need your student ID and password.  The specific portal you need to access will depend on what you're trying to do (e.g., checking your grades, accessing your schedule, etc.).  If you're having trouble logging in, you may want to check the university's IT help website for instructions or contact the help desk.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1277,613,F133405098735DT1FVM,2025-01-30T16:00:09.961000Z,tell me a joke,,False,USER,[]
stjohns,1279,614,F6224219920763QOXTL,2025-01-30T16:00:00.704000Z,fees,,False,USER,[]
stjohns,1286,617,F622421992520R35JWG,2025-01-30T16:00:30.162000Z,22 is a number.  Is there anything specific you'd like to know about the number 22?,OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1292,620,F15526718538824E2K44,2025-01-30T16:01:17.796000Z,"To pay a deposit, you will need to access the student portal and look for the option to make payments.  You can also contact the Bursar's office for assistance.",OPEN_DOMAIN,False,CHATBOT,[]
stjohns,1365,656,F544649505812W0FMK4,2025-01-30T18:41:01.140000Z,When did I first start coming to St John’s University?,,False,USER,[]
stjohns,1398,657,F492185628071CEGPOT,2025-02-03T17:46:22.826000Z,"If your professor doesn't respond to your emails, you could try:  * **Checking your email address and subject line for errors.** Ensure the email is correctly addressed and the subject line clearly states your purpose. * **Resending your email after a few days.**  Sometimes emails get lost in the shuffle. * **Visiting the professor during their office hours.** This allows for a more direct and personal interaction. * **Contacting the department's administrative assistant.** They may be able to help you reach your professor or provide alternative ways to get your questions answered. * **If the issue is urgent, consider reaching out to another faculty member in the department.**  If you've tried all of these and still haven't received a response, it's best to document the attempts you made and keep a record of your communication.  You might want to consider speaking with an academic advisor about the situation.",OPEN_DOMAIN,False,CHATBOT,[]
